         3339922 function calls (3289371 primitive calls) in 34.692 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 specfun.py:5(<module>)
        1    0.000    0.000    0.000    0.000 special.py:1(<module>)
        1    0.000    0.000    0.000    0.000 special.py:18(RetryIDPCommunicationError)
        1    0.000    0.000    0.000    0.000 special.py:30(RetryDDBChecksumError)
        1    0.000    0.000    0.000    0.000 special_matrices.py:5(<module>)
        2    0.000    0.000    0.001    0.000 specifiers.py:227(LegacySpecifier)
       14    0.000    0.000    0.000    0.000 specifiers.py:287(_require_version_compare)
        2    0.000    0.000    0.006    0.003 specifiers.py:299(Specifier)
        2    0.000    0.000    0.000    0.000 specifiers.py:33(InvalidSpecifier)
        2    0.000    0.000    0.000    0.000 specifiers.py:39(BaseSpecifier)
        2    0.000    0.000    0.013    0.006 specifiers.py:5(<module>)
        2    0.000    0.000    0.000    0.000 specifiers.py:620(SpecifierSet)
        1    0.000    0.000    0.000    0.000 specifiers.py:621(__init__)
        1    0.000    0.000    0.000    0.000 specifiers.py:627(<listcomp>)
        1    0.000    0.000    0.000    0.000 specifiers.py:657(__hash__)
        1    0.000    0.000    0.000    0.000 specifiers.py:694(__iter__)
        1    0.000    0.000    0.000    0.000 specifiers.py:722(contains)
        1    0.000    0.000    0.000    0.000 specifiers.py:749(<genexpr>)
        2    0.000    0.000    0.000    0.000 specifiers.py:90(_IndividualSpecifier)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:5(<module>)
        1    0.000    0.000    0.000    0.000 spss.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:1256(PandasSQL)
        1    0.000    0.000    0.000    0.000 sql.py:1285(BaseEngine)
        1    0.000    0.000    0.000    0.000 sql.py:1304(SQLAlchemyEngine)
        1    0.000    0.000    0.000    0.000 sql.py:1370(SQLDatabase)
        1    0.000    0.000    0.000    0.000 sql.py:1845(SQLiteTable)
        1    0.000    0.000    0.000    0.000 sql.py:1989(SQLiteDatabase)
        1    0.000    0.000    0.000    0.000 sql.py:769(SQLTable)
      873    0.001    0.000    0.001    0.000 sre_compile.py:265(_compile_charset)
      873    0.006    0.000    0.009    0.000 sre_compile.py:292(_optimize_charset)
      268    0.000    0.000    0.001    0.000 sre_compile.py:435(_mk_bitmap)
      268    0.001    0.000    0.001    0.000 sre_compile.py:437(<listcomp>)
       15    0.000    0.000    0.000    0.000 sre_compile.py:440(_bytes_to_codes)
     1010    0.001    0.000    0.001    0.000 sre_compile.py:447(_simple)
       52    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
      423    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
  270/205    0.000    0.000    0.001    0.000 sre_compile.py:485(_get_literal_prefix)
      153    0.000    0.000    0.000    0.000 sre_compile.py:516(_get_charset_prefix)
      215    0.001    0.000    0.004    0.000 sre_compile.py:560(_compile_info)
      430    0.000    0.000    0.000    0.000 sre_compile.py:619(isstring)
      215    0.000    0.000    0.026    0.000 sre_compile.py:622(_code)
      215    0.001    0.000    0.078    0.000 sre_compile.py:783(compile)
      413    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
 2116/215    0.008    0.000    0.022    0.000 sre_compile.py:87(_compile)
        1    0.000    0.000    0.000    0.000 sre_parse.py:102(checklookbehindgroup)
      116    0.000    0.000    0.000    0.000 sre_parse.py:1066(expand_template)
     2411    0.001    0.000    0.001    0.000 sre_parse.py:112(__init__)
     4917    0.001    0.000    0.001    0.000 sre_parse.py:161(__len__)
       22    0.000    0.000    0.000    0.000 sre_parse.py:163(__delitem__)
    14456    0.004    0.000    0.005    0.000 sre_parse.py:165(__getitem__)
     1084    0.000    0.000    0.000    0.000 sre_parse.py:169(__setitem__)
     3778    0.001    0.000    0.002    0.000 sre_parse.py:173(append)
 2406/534    0.003    0.000    0.004    0.000 sre_parse.py:175(getwidth)
      218    0.000    0.000    0.000    0.000 sre_parse.py:225(__init__)
    23573    0.006    0.000    0.006    0.000 sre_parse.py:234(__next)
     6864    0.001    0.000    0.002    0.000 sre_parse.py:250(match)
    19583    0.005    0.000    0.010    0.000 sre_parse.py:255(get)
       44    0.000    0.000    0.000    0.000 sre_parse.py:259(getwhile)
       93    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
     3128    0.001    0.000    0.001    0.000 sre_parse.py:287(tell)
        4    0.000    0.000    0.000    0.000 sre_parse.py:289(seek)
      289    0.000    0.000    0.001    0.000 sre_parse.py:296(_class_escape)
      442    0.000    0.000    0.001    0.000 sre_parse.py:356(_escape)
      666    0.001    0.000    0.001    0.000 sre_parse.py:433(_uniq)
  831/215    0.003    0.000    0.048    0.000 sre_parse.py:436(_parse_sub)
 1254/231    0.018    0.000    0.048    0.000 sre_parse.py:494(_parse)
      215    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
     1056    0.000    0.000    0.000    0.000 sre_parse.py:82(groups)
      305    0.000    0.000    0.001    0.000 sre_parse.py:85(opengroup)
        8    0.000    0.000    0.000    0.000 sre_parse.py:868(_parse_flags)
      215    0.000    0.000    0.000    0.000 sre_parse.py:928(fix_flags)
      215    0.001    0.000    0.050    0.000 sre_parse.py:944(parse)
      305    0.000    0.000    0.003    0.000 sre_parse.py:97(closegroup)
        3    0.000    0.000    0.000    0.000 sre_parse.py:981(parse_template)
        1    0.000    0.000    0.000    0.000 sre_parse.py:99(checkgroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:990(addgroup)
      122    0.000    0.000    0.000    0.000 ssl.py:125(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:130(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:135(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:140(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:145(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:150(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:154(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        1    0.000    0.000    0.000    0.000 ssl.py:169(_TLSContentType)
        1    0.000    0.000    0.000    0.000 ssl.py:183(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 ssl.py:224(_TLSMessageType)
        1    0.000    0.000    0.005    0.005 ssl.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:433(get_default_verify_paths)
        1    0.000    0.000    0.000    0.000 ssl.py:447(_ASN1Object)
        4    0.000    0.000    0.000    0.000 ssl.py:452(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:468(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:475(SSLContext)
        2    0.000    0.000    0.001    0.001 ssl.py:483(__new__)
        2    0.000    0.000    0.000    0.000 ssl.py:597(options)
        2    0.000    0.000    0.000    0.000 ssl.py:601(options)
        2    0.000    0.000    0.000    0.000 ssl.py:719(verify_mode)
        1    0.000    0.000    0.000    0.000 ssl.py:813(SSLObject)
       15    0.000    0.000    0.000    0.000 ssl.py:966(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 ssl.py:972(SSLSocket)
        1    0.000    0.000    0.016    0.016 ssl_.py:1(<module>)
        1    0.000    0.000    0.002    0.002 ssl_match_hostname.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl_match_hostname.py:21(CertificateError)
        1    0.000    0.000    0.000    0.000 ssltransport.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssltransport.py:11(SSLTransport)
        1    0.000    0.000    0.001    0.001 standard.py:1(<module>)
        1    0.000    0.000    0.000    0.000 standard.py:105(RetryEventAdapter)
        1    0.000    0.000    0.000    0.000 standard.py:156(RetryContext)
        1    0.000    0.000    0.000    0.000 standard.py:239(RetryPolicy)
        1    0.000    0.000    0.000    0.000 standard.py:251(ExponentialBackoff)
        1    0.000    0.000    0.000    0.000 standard.py:281(MaxAttemptsChecker)
        1    0.000    0.000    0.000    0.000 standard.py:298(TransientRetryableChecker)
        1    0.000    0.000    0.000    0.000 standard.py:342(ThrottledRetryableChecker)
        1    0.000    0.000    0.000    0.000 standard.py:373(ModeledRetryableChecker)
        1    0.000    0.000    0.000    0.000 standard.py:386(ModeledRetryErrorDetector)
        1    0.000    0.000    0.000    0.000 standard.py:423(ThrottlingErrorDetector)
        1    0.000    0.000    0.000    0.000 standard.py:438(StandardRetryConditions)
        1    0.000    0.000    0.000    0.000 standard.py:471(OrRetryChecker)
        1    0.000    0.000    0.000    0.000 standard.py:479(RetryQuotaChecker)
        1    0.000    0.000    0.000    0.000 standard.py:69(RetryHandler)
        1    0.000    0.000    0.001    0.001 stata.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:1115(StataReader)
        1    0.000    0.000    0.000    0.000 stata.py:2179(StataWriter)
        1    0.000    0.000    0.000    0.000 stata.py:2931(StataStrLWriter)
        1    0.000    0.000    0.000    0.000 stata.py:3112(StataWriter117)
        1    0.000    0.000    0.000    0.000 stata.py:3496(StataWriterUTF8)
        1    0.000    0.000    0.000    0.000 stata.py:664(StataValueLabel)
        1    0.000    0.000    0.000    0.000 stata.py:789(StataNonCatValueLabel)
        1    0.000    0.000    0.000    0.000 stata.py:821(StataMissingValue)
        1    0.000    0.000    0.000    0.000 stata.py:955(StataParser)
        1    0.000    0.000    0.000    0.000 streams.py:5(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.000    0.000 string_.py:1(<module>)
        4    0.000    0.000    0.000    0.000 string_.py:118(construct_from_string)
        1    0.000    0.000    0.000    0.000 string_.py:211(BaseStringArray)
        1    0.000    0.000    0.000    0.000 string_.py:219(StringArray)
        1    0.000    0.000    0.000    0.000 string_.py:58(StringDtype)
        1    0.000    0.000    0.000    0.000 string_arrow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 string_arrow.py:67(ArrowStringArray)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 style.py:14(<module>)
        1    0.000    0.000    0.000    0.000 style.py:21(BaseStyle)
        1    0.000    0.000    0.000    0.000 style.py:78(ReSTStyle)
        1    0.000    0.000    0.004    0.004 subprocess.py:10(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:105(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:145(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 subprocess.py:428(CompletedProcess)
        1    0.000    0.000    0.000    0.000 subprocess.py:650(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 subprocess.py:700(Popen)
        1    0.000    0.000    0.000    0.000 subresource.py:13(<module>)
        1    0.000    0.000    0.000    0.000 subresource.py:25(SubResourceDocumenter)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:328(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:375(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        1    0.000    0.000    0.000    0.000 synchronize.py:10(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:123(Semaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:142(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:159(Lock)
        1    0.000    0.000    0.000    0.000 synchronize.py:184(RLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:210(Condition)
        1    0.000    0.000    0.000    0.000 synchronize.py:321(Event)
        1    0.000    0.000    0.000    0.000 synchronize.py:360(Barrier)
        1    0.000    0.000    0.000    0.000 synchronize.py:46(SemLock)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:103(_safe_realpath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:124(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 sysconfig.py:141(is_python_build)
       16    0.000    0.000    0.000    0.000 sysconfig.py:154(_subst_vars)
        2    0.000    0.000    0.000    0.000 sysconfig.py:163(_extend_dict)
        2    0.000    0.000    0.001    0.000 sysconfig.py:171(_expand_vars)
        2    0.000    0.000    0.000    0.000 sysconfig.py:184(_get_default_scheme)
        1    0.000    0.000    0.000    0.000 sysconfig.py:193(_getuserbase)
        1    0.000    0.000    0.000    0.000 sysconfig.py:198(joinuser)
        1    0.000    0.000    0.000    0.000 sysconfig.py:341(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 sysconfig.py:354(_get_sysconfigdata_name)
        1    0.000    0.000    0.000    0.000 sysconfig.py:434(_init_posix)
        2    0.000    0.000    0.001    0.000 sysconfig.py:515(get_paths)
        2    0.000    0.000    0.001    0.000 sysconfig.py:527(get_path)
      3/2    0.000    0.000    0.001    0.000 sysconfig.py:535(get_config_vars)
        1    0.000    0.000    0.001    0.001 sysconfig.py:614(get_config_var)
        2    0.000    0.000    0.000    0.000 sysconfig.py:626(get_platform)
        2    0.000    0.000    0.000    0.000 tags.py:42(Tag)
        2    0.000    0.000    0.002    0.001 tags.py:5(<module>)
        1    0.000    0.000    0.001    0.001 take.py:1(<module>)
      437    0.002    0.000    0.008    0.000 take.py:120(_take_nd_ndarray)
        7    0.000    0.000    0.000    0.000 take.py:288(_get_take_nd_function_cached)
      437    0.000    0.000    0.001    0.000 take.py:326(_get_take_nd_function)
       16    0.000    0.000    0.000    0.000 take.py:349(_view_wrapper)
       20    0.000    0.000    0.000    0.000 take.py:350(wrapper)
      437    0.002    0.000    0.003    0.000 take.py:554(_take_preprocess_indexer_and_fill_value)
  453/437    0.001    0.000    0.010    0.000 take.py:57(take_nd)
        1    0.000    0.000    0.000    0.000 tarfile.py:1434(TarFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:266(TarError)
        1    0.000    0.000    0.000    0.000 tarfile.py:269(ExtractError)
        1    0.000    0.000    0.000    0.000 tarfile.py:272(ReadError)
        1    0.000    0.000    0.000    0.000 tarfile.py:275(CompressionError)
        1    0.000    0.000    0.000    0.000 tarfile.py:278(StreamError)
        1    0.000    0.000    0.000    0.000 tarfile.py:281(HeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:284(EmptyHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:287(TruncatedHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:29(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:290(EOFHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:293(InvalidHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:296(SubsequentHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:303(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:327(_Stream)
        1    0.000    0.000    0.000    0.000 tarfile.py:569(_StreamProxy)
        1    0.000    0.000    0.000    0.000 tarfile.py:599(_FileInFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:703(ExFileObject)
        1    0.000    0.000    0.000    0.000 tarfile.py:714(TarInfo)
        1    0.000    0.000    0.002    0.002 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:128(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:138(rng)
        1    0.000    0.000    0.000    0.000 tempfile.py:149(__next__)
        1    0.000    0.000    0.000    0.000 tempfile.py:152(<listcomp>)
        1    0.000    0.000    0.000    0.000 tempfile.py:411(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:454(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:770(TemporaryDirectory)
        1    0.000    0.000    0.003    0.003 testing.py:1(<module>)
        2    0.000    0.000    0.000    0.000 testing.py:124(TestParseResultsAsserts)
        2    0.000    0.000    0.000    0.000 testing.py:15(pyparsing_test)
        2    0.000    0.000    0.000    0.000 testing.py:20(reset_pyparsing_context)
        2    0.000    0.000    0.000    0.000 testing.py:3(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:115(__init__)
        2    0.000    0.000    0.000    0.000 textwrap.py:146(_munge_whitespace)
        2    0.000    0.000    0.000    0.000 textwrap.py:160(_split)
        2    0.000    0.000    0.000    0.000 textwrap.py:179(<listcomp>)
        2    0.000    0.000    0.000    0.000 textwrap.py:233(_wrap_chunks)
        2    0.000    0.000    0.000    0.000 textwrap.py:336(_split_chunks)
        2    0.000    0.000    0.000    0.000 textwrap.py:342(wrap)
        2    0.000    0.000    0.000    0.000 textwrap.py:356(fill)
        2    0.000    0.000    0.000    0.000 textwrap.py:381(fill)
     1332    0.004    0.000    0.035    0.000 textwrap.py:414(dedent)
        1    0.000    0.000    0.000    0.000 tfqmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 thread.py:112(BrokenThreadPool)
        1    0.000    0.000    0.000    0.000 thread.py:118(ThreadPoolExecutor)
        1    0.000    0.000    0.000    0.000 thread.py:4(<module>)
        1    0.000    0.000    0.000    0.000 thread.py:46(_WorkItem)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1147(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1229(_make_invoke_excepthook)
        1    0.000    0.000    0.000    0.000 threading.py:1282(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1312(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1314(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1333(_DummyThread)
        2    0.000    0.000    0.000    0.000 threading.py:1403(_register_atexit)
        1    0.000    0.000    0.000    0.000 threading.py:216(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:228(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:256(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:259(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:271(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:351(notify)
        1    0.000    0.000    0.000    0.000 threading.py:381(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:393(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:476(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:517(Event)
        1    0.000    0.000    0.000    0.000 threading.py:528(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:542(set)
        1    0.000    0.000    0.000    0.000 threading.py:596(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:750(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:775(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 threading.py:785(<listcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:791(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:802(__init__)
       21    0.000    0.000    0.000    0.000 threading.py:82(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:943(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:947(_set_native_id)
        1    0.000    0.000    0.000    0.000 threading.py:95(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:950(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 throttling.py:1(<module>)
        1    0.000    0.000    0.000    0.000 throttling.py:6(CubicCalculator)
        1    0.000    0.000    0.000    0.000 tile.py:1(<module>)
        3    0.000    0.000    0.000    0.000 timedeltas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:31(TimedeltaIndex)
        4    0.000    0.000    0.000    0.000 timedeltas.py:65(_field_accessor)
        1    0.000    0.000    0.000    0.000 timedeltas.py:81(TimedeltaArray)
        1    0.000    0.000    0.000    0.000 timeout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeout.py:20(Timeout)
        1    0.000    0.000    0.000    0.000 times.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tnc.py:5(<module>)
      212    0.000    0.000    0.000    0.000 tokenize.py:164(__init__)
     4028    0.002    0.000    0.002    0.000 tokenize.py:170(add_whitespace)
      212    0.004    0.000    0.007    0.000 tokenize.py:183(untokenize)
      212    0.000    0.000    0.008    0.000 tokenize.py:257(untokenize)
        4    0.000    0.000    0.000    0.000 tokenize.py:295(detect_encoding)
        8    0.000    0.000    0.000    0.000 tokenize.py:319(read_or_stop)
        8    0.000    0.000    0.000    0.000 tokenize.py:325(find_cookie)
        4    0.000    0.000    0.000    0.000 tokenize.py:388(open)
     4452    0.010    0.000    0.034    0.000 tokenize.py:429(_tokenize)
      212    0.000    0.000    0.000    0.000 tokenize.py:612(generate_tokens)
     4028    0.002    0.000    0.013    0.000 tokenize.py:98(_compile)
        1    0.000    0.000    0.000    0.000 tokens.py:13(<module>)
        1    0.000    0.000    0.000    0.000 tokens.py:159(TokenProviderChain)
        1    0.000    0.000    0.000    0.000 tokens.py:173(SSOTokenProvider)
        1    0.000    0.000    0.000    0.000 tokens.py:186(__init__)
        1    0.000    0.000    0.000    0.000 tokens.py:57(FrozenAuthToken)
        1    0.000    0.000    0.000    0.000 tokens.py:62(DeferredRefreshableToken)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:23(BarrierSubproblem)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        6    0.000    0.000    0.002    0.000 traceback.py:200(extract_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
       12    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
      112    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
       54    0.000    0.000    0.000    0.000 traceback.py:282(__len__)
      124    0.000    0.000    0.002    0.000 traceback.py:285(line)
       18    0.000    0.000    0.000    0.000 traceback.py:292(walk_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:318(StackSummary)
        6    0.000    0.000    0.002    0.000 traceback.py:321(extract)
        1    0.000    0.000    0.000    0.000 traceback.py:440(TracebackException)
        1    0.000    0.000    0.000    0.000 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 translate.py:14(<module>)
        1    0.000    0.000    0.000    0.000 trf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trf_linear.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:454(VertexGroup)
        1    0.000    0.000    0.000    0.000 triangulation.py:5(Complex)
        1    0.000    0.000    0.000    0.000 triangulation.py:507(Cell)
        1    0.000    0.000    0.000    0.000 triangulation.py:521(Simplex)
        1    0.000    0.000    0.000    0.000 triangulation.py:533(Vertex)
        1    0.000    0.000    0.000    0.000 triangulation.py:612(VertexCache)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
      100    0.000    0.000    0.000    0.000 twodim_base.py:44(_flip_dispatcher)
      100    0.000    0.000    0.000    0.000 twodim_base.py:48(fliplr)
        1    0.000    0.000    0.000    0.000 type_check.py:1(<module>)
     4324    0.002    0.000    0.002    0.000 types.py:171(__get__)
        1    0.000    0.000    0.000    0.000 types.py:21(<module>)
       38    0.000    0.000    0.000    0.000 typing.py:1007(__init_subclass__)
       10    0.000    0.000    0.000    0.000 typing.py:1192(__init_subclass__)
       25    0.000    0.000    0.000    0.000 typing.py:1197(<genexpr>)
      976    0.000    0.000    0.002    0.000 typing.py:128(_type_convert)
      893    0.002    0.000    0.004    0.000 typing.py:137(_type_check)
     4530    0.001    0.000    0.001    0.000 typing.py:1375(cast)
      301    0.000    0.000    0.000    0.000 typing.py:1617(overload)
      389    0.000    0.000    0.000    0.000 typing.py:1646(final)
        3    0.000    0.000    0.000    0.000 typing.py:170(_type_repr)
       18    0.000    0.000    0.002    0.000 typing.py:1846(_make_nmtuple)
       18    0.000    0.000    0.000    0.000 typing.py:1847(<listcomp>)
       18    0.000    0.000    0.000    0.000 typing.py:1848(<dictcomp>)
       18    0.000    0.000    0.002    0.000 typing.py:1866(__new__)
       18    0.000    0.000    0.000    0.000 typing.py:1879(<listcomp>)
      411    0.001    0.000    0.001    0.000 typing.py:191(_collect_type_vars)
       18    0.000    0.000    0.000    0.000 typing.py:1927(_namedtuple_mro_entries)
        4    0.000    0.000    0.000    0.000 typing.py:1937(__new__)
        4    0.000    0.000    0.000    0.000 typing.py:1955(<dictcomp>)
      259    0.000    0.000    0.000    0.000 typing.py:202(<listcomp>)
        3    0.000    0.000    0.000    0.000 typing.py:2047(<lambda>)
        2    0.000    0.000    0.000    0.000 typing.py:2050(NewType)
       88    0.000    0.000    0.000    0.000 typing.py:206(_check_generic)
      189    0.000    0.000    0.001    0.000 typing.py:218(_deduplicate)
      174    0.000    0.000    0.001    0.000 typing.py:232(_remove_dups_flatten)
       15    0.000    0.000    0.000    0.000 typing.py:249(_flatten_literal_params)
  942/898    0.001    0.000    0.014    0.000 typing.py:271(inner)
       44    0.000    0.000    0.000    0.000 typing.py:337(__repr__)
  218/174    0.000    0.000    0.007    0.000 typing.py:352(__getitem__)
       15    0.000    0.000    0.000    0.000 typing.py:358(__getitem__)
      174    0.001    0.000    0.007    0.000 typing.py:434(Union)
      593    0.000    0.000    0.002    0.000 typing.py:466(<genexpr>)
       44    0.000    0.000    0.002    0.000 typing.py:472(Optional)
       15    0.000    0.000    0.000    0.000 typing.py:481(Literal)
       58    0.000    0.000    0.000    0.000 typing.py:509(<genexpr>)
      124    0.000    0.000    0.001    0.000 typing.py:524(__init__)
      577    0.000    0.000    0.000    0.000 typing.py:565(__eq__)
      179    0.000    0.000    0.000    0.000 typing.py:574(__hash__)
       52    0.000    0.000    0.001    0.000 typing.py:628(__init__)
       67    0.000    0.000    0.000    0.000 typing.py:640(<genexpr>)
     2545    0.001    0.000    0.002    0.000 typing.py:665(_is_dunder)
      390    0.000    0.000    0.002    0.000 typing.py:677(__init__)
        3    0.000    0.000    0.000    0.000 typing.py:694(__mro_entries__)
     2545    0.002    0.000    0.003    0.000 typing.py:713(__setattr__)
       13    0.000    0.000    0.000    0.000 typing.py:719(__instancecheck__)
      390    0.001    0.000    0.006    0.000 typing.py:739(__init__)
     1338    0.000    0.000    0.000    0.000 typing.py:743(<genexpr>)
      831    0.000    0.000    0.000    0.000 typing.py:750(__eq__)
  646/424    0.000    0.000    0.001    0.000 typing.py:756(__hash__)
        2    0.000    0.000    0.000    0.000 typing.py:786(__repr__)
        2    0.000    0.000    0.000    0.000 typing.py:791(<listcomp>)
       21    0.000    0.000    0.000    0.000 typing.py:804(__mro_entries__)
       79    0.000    0.000    0.002    0.000 typing.py:832(__getitem__)
      192    0.000    0.000    0.000    0.000 typing.py:837(<genexpr>)
      143    0.000    0.000    0.002    0.000 typing.py:841(copy_with)
        5    0.000    0.000    0.000    0.000 typing.py:845(__repr__)
       13    0.000    0.000    0.000    0.000 typing.py:848(__subclasscheck__)
       42    0.000    0.000    0.001    0.000 typing.py:876(copy_with)
       55    0.000    0.000    0.001    0.000 typing.py:880(__getitem__)
       42    0.000    0.000    0.001    0.000 typing.py:894(__getitem_inner__)
      123    0.000    0.000    0.000    0.000 typing.py:903(<genexpr>)
       64    0.000    0.000    0.002    0.000 typing.py:909(__getitem__)
      174    0.000    0.000    0.001    0.000 typing.py:920(<genexpr>)
